,H=5,H=6,H=7,H=8,H=9,H=10,H=11,H=12,H=13,H=14,H=15
2009-04-23,85.51292046418841,85.51355256158388,85.515252348679,85.51537972490941,85.51569399504815,85.51577419828403,85.51582112315981,85.51586768534418,85.51587214283126,85.51588380518041,85.51588681063936
2009-04-24,85.48049341479599,85.48114636745728,85.48322225924561,85.48339546402146,85.48374059766762,85.48384956338914,85.48389530828744,85.48395134553819,85.4839562364479,85.48396924460141,85.48397272278834
2009-04-27,85.54710957545139,85.54777232556845,85.54966318127596,85.54982744218863,85.55015261693664,85.55026369778815,85.5503055351823,85.55035926389519,85.55036376501268,85.55037596354397,85.55037919023393
2009-04-28,85.55867541731766,85.55938175926173,85.56133173292349,85.56147206607825,85.5617977172391,85.56191473103864,85.5619537354679,85.5620093092195,85.56201453305447,85.56202648591629,85.56203008591213
2009-04-29,85.55150968115862,85.55221023361948,85.5542312572839,85.55435669038208,85.55470783505267,85.55482587647145,85.55486477218437,85.55491853138169,85.55492321504843,85.55493470380765,85.5549380194567
2009-04-30,85.55879534430953,85.55948623734207,85.56143226130682,85.5615513931943,85.56189648277476,85.56202333274368,85.56206010407016,85.56211455431661,85.56211979049763,85.56213042432081,85.56213366409189
2009-05-01,85.5630464935055,85.56375381871638,85.56581267238298,85.56591365237314,85.5662923959699,85.56642053514778,85.5664606117306,85.56651776482701,85.5665231831512,85.56653440369864,85.56653773386932
2009-05-04,85.44695425773867,85.44777505532059,85.44985722407574,85.44993301625516,85.45036324700224,85.45049643558222,85.4505388501953,85.45059618543027,85.45060211451876,85.45061274755187,85.45061593096553
2009-05-05,85.47735240940413,85.47802607903617,85.47992010959612,85.4800438123964,85.48039357263416,85.4805289641702,85.4805652833018,85.4806174731871,85.48062308290739,85.4806323474462,85.48063497386872
2009-05-06,85.52759724295143,85.52818002758971,85.52972217252373,85.52981766148358,85.53006698965514,85.5301344559484,85.53017305986272,85.53021324010248,85.53021729516074,85.53022634343719,85.53022828407111
2009-05-07,85.55067951885368,85.55128466458689,85.55273555076148,85.55281708445116,85.55305311122464,85.55311267843948,85.55315173828653,85.55318868270274,85.55319264244852,85.5532015089897,85.55320329251528
2009-05-08,85.52140855783392,85.52208238810286,85.52365539759195,85.523739892487,85.52402769847667,85.52409956525871,85.52414326708731,85.52418280085584,85.52418715408994,85.52419750753765,85.5241994212045
2009-05-11,85.51657185380938,85.51722074129205,85.51900663138746,85.51909231736174,85.51938439454067,85.51946033129929,85.5195047278484,85.51954292476793,85.5195471286331,85.51955635802285,85.51955817648275
2009-05-12,85.56480229087391,85.56545225441184,85.56770062830155,85.56779434251212,85.56815914601164,85.56824815382265,85.56828901745138,85.56832056462238,85.56832484677788,85.56833157603685,85.56833307544868
2009-05-13,85.57627086854221,85.57688131036278,85.57917214320823,85.57926332218177,85.57966568375134,85.57974788686296,85.57979646923015,85.57983014080037,85.57983473519502,85.57984145437257,85.5798429050132
2009-05-14,85.6324783978751,85.6330925385901,85.63514098428779,85.63524513074199,85.63558742394586,85.63565508637218,85.63570010591299,85.6357295401943,85.63573348655005,85.63573936344818,85.63574064340416
2009-05-15,85.65630482184471,85.65696702019542,85.65956387583488,85.6597249188479,85.66010871349854,85.66019953536438,85.66024499811466,85.66027985198998,85.66028450393122,85.66029093931238,85.66029258899572
2009-05-18,85.65125225481182,85.65189608357873,85.65453774310114,85.65474260736815,85.65508246679356,85.6551656639274,85.65521323450356,85.65524778843655,85.6552518881571,85.65525899593798,85.6552604359172
2009-05-19,85.69480157690315,85.69543018802011,85.6981390559617,85.69831804411349,85.69865783416333,85.69874986497904,85.69879064905433,85.69882542890086,85.69882969225738,85.69883625057851,85.69883803525336
2009-05-20,85.69990114413628,85.70053510785863,85.70328695997573,85.70346755990845,85.70380767004218,85.7039065074823,85.70394462909555,85.70397926959372,85.70398400515137,85.70399010179824,85.70399206014294
2009-05-21,85.70936430389396,85.71002517910996,85.71278719051563,85.7129545476764,85.71330256889259,85.71340288776173,85.71344083956501,85.71347990995855,85.71348497183689,85.71349163238182,85.71349407822908
2009-05-22,85.71863497167558,85.71930460163178,85.72183952641399,85.7219974890835,85.72235433192343,85.7224482944779,85.72249037960447,85.72253092473213,85.72253557089877,85.72254289045306,85.72254521176626
2009-05-25,85.72654334750418,85.72718812537433,85.72978543095722,85.72993596046807,85.73026997988399,85.73036052293662,85.73039717377695,85.73043537595343,85.73043992309579,85.73044651967619,85.73044894171649
2009-05-26,85.70128839413732,85.70187833255972,85.70460846220139,85.70478621883855,85.70513252248978,85.7052335140082,85.70526981637924,85.70530849518569,85.70531301176092,85.70531940282507,85.70532180882293
2009-05-27,85.70018733150422,85.7008257677116,85.70396757704421,85.70420824671963,85.70458141623705,85.70470694129759,85.70474490901978,85.70479068413431,85.7047968434674,85.70480393797932,85.70480703133559
2009-05-28,85.78372263911001,85.78438547659319,85.78718455122932,85.78742009523617,85.78776194567807,85.78787892918938,85.78791733196911,85.78796326866018,85.78796890460633,85.78797653270395,85.78797964645317
2009-05-29,85.76354999880351,85.76413005646882,85.76690081159994,85.76711560260843,85.76746094345911,85.76758285167956,85.76761891758693,85.7676624332196,85.76766767048434,85.76767497916104,85.76767790474024
2009-06-01,85.73047757013276,85.73104702985101,85.73437822523448,85.73470454750864,85.73506076709789,85.73522495140746,85.73525894856945,85.73530472440112,85.73531070526211,85.7353183613632,85.7353216276987
2009-06-02,85.70223098823769,85.7028103684548,85.70613131810542,85.70645419651444,85.70681865098639,85.70699034055973,85.7070231425353,85.70706946108925,85.70707535184438,85.70708303671519,85.7070863516882
2009-06-03,85.72366955145682,85.72419604430408,85.72730851984497,85.72758297822443,85.72794920740851,85.7281127560643,85.72814465502246,85.7281909767019,85.72819628935781,85.72820366183856,85.72820667642323
2009-06-04,85.73358385103569,85.73412712435771,85.73713770618005,85.7373387015098,85.73773613301347,85.73789476182195,85.73792678130438,85.73797024969019,85.73797502134623,85.73798188247903,85.73798451479895
2009-06-05,85.61402312768361,85.61462403865582,85.61795552622863,85.6181609882871,85.61860016654163,85.61876695298385,85.61880061436517,85.61884560924847,85.61885030949216,85.61885742783481,85.61886007883233
2009-06-08,85.64440223814891,85.6450854856161,85.64862127782462,85.64884887893054,85.6492897429291,85.64945850260705,85.64949248171129,85.649539427057,85.64954415752169,85.64955125644947,85.64955410795588
2009-06-09,85.6750856217859,85.67576192487286,85.67940635448574,85.6796432812328,85.6801052119831,85.68029236303,85.68032482921085,85.68037342936239,85.68037905948731,85.680385921461,85.68038920209109
2009-06-10,85.64032277286795,85.64110055523878,85.6448383469065,85.64505662291918,85.64554610858583,85.64572629930286,85.64576188511394,85.64581607116648,85.64582175004952,85.64582977522322,85.6458337502475
2009-06-11,85.58179270239475,85.58257197353689,85.58638083940983,85.58660599317427,85.58709315030104,85.58727016266488,85.58730585095162,85.58735787887117,85.58736334828995,85.58737102370488,85.58737461473062
2009-06-12,85.62057621745028,85.62146357615205,85.62527059936703,85.62550982400802,85.62597839403688,85.6261527434582,85.62618734567464,85.62623853038366,85.62624414356289,85.62625124178516,85.62625486735169
2009-06-15,85.49896862364092,85.50008846150047,85.50403126724177,85.50425345614269,85.50479217489267,85.5049689290669,85.50501492967612,85.50508052889482,85.50508687246986,85.50509639764053,85.5051011813521
2009-06-16,85.45097118264326,85.45228525163029,85.45650353585285,85.45672504535115,85.4572669635074,85.45745062097983,85.45749297236921,85.45756102441976,85.45756785436365,85.45757714362973,85.45758226311779
2009-06-17,85.45680533871149,85.45829868704409,85.46319224411536,85.46344084399985,85.46399923351024,85.46419989060314,85.46424276434,85.46431779729767,85.46432678608664,85.46433689158859,85.46434345934297
2009-06-18,85.44786501252379,85.44956004967503,85.45476019561869,85.45497173351268,85.45556827845915,85.4557582926463,85.45580532365231,85.45587934583068,85.45588763653072,85.45589831521751,85.4559047253846
2009-06-19,85.38569737860922,85.38726997809718,85.39188643678989,85.39204570830243,85.39268277788754,85.39283728544433,85.3928952878913,85.39296949152482,85.3929773114335,85.3929889415278,85.39299576899599
2009-06-22,85.22166628251384,85.22296914944971,85.22755380084999,85.22770877044132,85.22842189952425,85.22858765704491,85.22864588729028,85.22871592359202,85.22872299478172,85.22873471835754,85.228740978222
2009-06-23,85.11227741682038,85.11470702268771,85.12103203000395,85.12113858400953,85.12197508420806,85.12213705754884,85.12219828412556,85.12226470612998,85.12227153244858,85.12228296655901,85.12229025397879
2009-06-24,85.07332472503339,85.07598293407791,85.08364998380144,85.08384831459092,85.08454832741037,85.0847089473767,85.08474851734675,85.0847881315575,85.08479621839953,85.0848013504439,85.0848070166349
2009-06-25,84.9785639746821,84.98221892662951,84.99028578013414,84.9904878204338,84.99127434049007,84.99142644481078,84.99148289521602,84.9915269044626,84.99153511929802,84.99154332712577,84.99154936622114
2009-06-26,84.822568674299,84.82508044741526,84.83437300015777,84.83480773314714,84.83548248026985,84.83563253751328,84.83568394037361,84.83570944576742,84.83571396003686,84.8357220101791,84.83572563443845
2009-06-29,84.81196375309949,84.81442613673859,84.82336541111735,84.82376623963641,84.82440805906568,84.82454837341696,84.82459186438523,84.8246164431463,84.82462322047238,84.82462897801368,84.82463306174265
2009-06-30,84.81288035084908,84.814857944052,84.82361121992022,84.8238636347319,84.82460640889275,84.82468773025722,84.82475019923837,84.8247819478087,84.82478951778938,84.82479746550757,84.82480335135041
2009-07-01,84.81416345507145,84.81594342952997,84.8241860358661,84.82441294385599,84.82505285232646,84.82510941858988,84.82516787033144,84.82519178025935,84.82519759508781,84.82520631784271,84.82521169987572
2009-07-02,84.86477610379214,84.86647789952855,84.87401136606222,84.8741835693543,84.87478927535493,84.87482760342748,84.87489139518412,84.87491621913966,84.87492210529027,84.87493224295662,84.87493791203165
2009-07-03,84.65260703399059,84.65423422663888,84.66004946221565,84.66018986628625,84.66069320338605,84.66072066813106,84.66078801849152,84.66080399619477,84.66081013137354,84.66081758148304,84.66082241890047
2009-07-06,84.85020624851984,84.85173629267719,84.85606345294129,84.85625429675326,84.85682112576174,84.85686330612658,84.85697940378691,84.85700064518068,84.85700639856198,84.85701507393048,84.85702105408132
2009-07-07,85.05567193736704,85.05796975442236,85.06114924145433,85.0619430304559,85.06253036195959,85.06267422776725,85.06283031370295,85.06283939748728,85.06284888316024,85.0628578042538,85.06286182675798
2009-07-08,85.11042749050497,85.113618169285,85.11699155613411,85.11787940806046,85.11861417692809,85.1187457907179,85.11891560839004,85.11892715104258,85.11893477035534,85.11893842139298,85.11894139381997
2009-07-09,85.15559954691487,85.1582832084039,85.16088501439091,85.16179655221701,85.16253587447308,85.16264766301292,85.16281506994954,85.16282561558852,85.16283271976668,85.16283523029034,85.16283685966889
2009-07-10,85.17917648046576,85.18175234244212,85.18447049781652,85.18506323955994,85.18611310842375,85.18620567725557,85.18640202731217,85.18640779297127,85.18641749483655,85.18641847579144,85.18641927966993
2009-07-13,85.14015165794878,85.14145174740952,85.1446774859365,85.14513151944914,85.14649413430216,85.14656346101741,85.14677512659904,85.14678277536254,85.14679332134301,85.14679502183553,85.14679594689423
2009-07-14,85.21161089882757,85.21276568566766,85.21635505977424,85.21684789983799,85.2182939725564,85.21836261180187,85.2186081801642,85.21861029749812,85.21862443817002,85.21862640056571,85.21862716809085
2009-07-15,84.83747403590944,84.8388276014918,84.84223576370748,84.84262042591911,84.84348034884998,84.84361479530807,84.84380218882474,84.8438053316096,84.84382576860253,84.84382744043225,84.84382825835239
2009-07-16,84.86581476083697,84.87352951543154,84.88880016366225,84.88884790894929,84.89047825313331,84.89062244930268,84.89067689856313,84.89068802065171,84.89070534479418,84.89070625484985,84.89071339129697
2009-07-17,84.79958861730931,84.80322742037035,84.81547406115895,84.8156972333975,84.81625373075245,84.81628971646981,84.8163255093261,84.81635471751103,84.81635950790167,84.81636722621427,84.81636751064823
2009-07-20,84.90938103143021,84.91158549257959,84.92045608062942,84.92079917360768,84.9211287888083,84.92118665449927,84.92123738013493,84.92125653215763,84.92126257646954,84.92126700012732,84.92126752454998
2009-07-21,84.81426633161647,84.81594724470281,84.82250356952659,84.82272941914695,84.82295512112147,84.82297266970875,84.82301008561451,84.82303262568007,84.8230364458116,84.82303888220531,84.82303929312536
2009-07-22,84.80857516736826,84.81016776849941,84.8166054256732,84.81687155611077,84.81715388068662,84.81719683122255,84.8172381039056,84.81725575928685,84.8172593738411,84.81726103122557,84.81726144783079
2009-07-23,84.84859163739665,84.8498221205756,84.85702438609474,84.85838163889674,84.85856983871022,84.85881211821531,84.85885829590448,84.85886188676287,84.85886456419874,84.85886502229269,84.85886521699034
2009-07-24,84.86765182745609,84.87007922145618,84.87753795321737,84.8786659029754,84.87899333456048,84.87938097421541,84.87944374557264,84.87945214688195,84.87946033440436,84.87946226431009,84.87946277528535
2009-07-27,84.70192155604364,84.70378272329711,84.71391206783862,84.71635701386234,84.71662514226995,84.71720294507398,84.71733634816523,84.71734569607979,84.7173610853319,84.7173668715988,84.71736768938352
2009-07-28,84.37148386777335,84.37275101304064,84.3796885752362,84.38105463266884,84.3815711836575,84.38227149971512,84.38235112740185,84.38240728587641,84.38244665784909,84.3824489031796,84.38245424625673
2009-07-29,84.35661811336944,84.35702639789983,84.36542275287955,84.36786441630628,84.36864421612343,84.36986490521322,84.36998026011861,84.37009775227315,84.37017215165045,84.37017511668046,84.37018981214405
2009-07-30,84.47891952461107,84.47938660665226,84.48557554816976,84.4877121552651,84.48816631536928,84.48899747581818,84.48908468822167,84.48916045598877,84.48921829148878,84.48922074970474,84.48922798730419
2009-07-31,84.38525268158207,84.38559003135329,84.3908640563317,84.39448374659769,84.39458645316283,84.39533519258445,84.39556050224613,84.39559273600457,84.3956677979781,84.3956820144454,84.39568490096524
2009-08-03,84.02557103819431,84.02669671630363,84.032935544372,84.0354129197464,84.03575402908878,84.03654937086303,84.03667868979633,84.03673605618359,84.03680094572223,84.03680694230128,84.03681235319162
2009-08-04,84.20931999621928,84.21052136750109,84.21731969466771,84.21986397325729,84.22016144661383,84.22088408604593,84.22101339007556,84.22106025202332,84.22111992338598,84.22112674710102,84.22113028412774
2009-08-05,84.06618908889656,84.06707991210962,84.07717111835662,84.08104211143225,84.0814113945683,84.08253906329156,84.08277612536283,84.08281210134514,84.08288769112791,84.08290081152798,84.08290325025506
2009-08-06,83.9958810521473,83.9968747711054,84.00726526362021,84.01154035319762,84.01190162250874,84.01315539740509,84.01342713527544,84.01346320226257,84.01354209214003,84.01355599736414,84.01355870759228
2009-08-07,84.08940685495364,84.09084988731685,84.10422223924131,84.10911649515816,84.10936029938222,84.11050617989791,84.11089475806821,84.11090926696498,84.11097116678435,84.110989116659,84.11099010313664
2009-08-10,83.99947696459485,84.0012053305641,84.01685883379098,84.02352724768298,84.02371665391561,84.02519329080349,84.02592491141398,84.02594318617628,84.02604871011032,84.02610509893779,84.02610769231808
2009-08-11,84.14775900823248,84.14960627089519,84.16376482735265,84.16955528426693,84.16973556742397,84.1709771569491,84.17163695536918,84.17165805387363,84.17174082965188,84.17179214277985,84.17179581539575
2009-08-12,83.98813296615604,83.99038484052663,83.99974956623836,84.00571008299183,84.00594188016926,84.0066947902711,84.00741806475747,84.0074852916018,84.00752684668586,84.00758749240867,84.00759992911854
2009-08-13,83.76751157413207,83.77017198404648,83.78009981234153,83.78697578229031,83.7873733679677,83.78805761034715,83.78892850824234,83.78903916933507,83.78908217411308,83.78916228312391,83.78918053346034
2009-08-14,83.8828095846609,83.88436023921423,83.89437474533317,83.90064049614591,83.90091251484229,83.90175526776557,83.90260055150455,83.9026812347783,83.90272848370486,83.90280617506554,83.90282314427334
2009-08-17,83.82123108726667,83.82356762494057,83.83910287994225,83.84664695932213,83.8469497942962,83.84811346419589,83.84920024732384,83.84928971150795,83.8493681885962,83.84947182120742,83.84949050404845
2009-08-18,83.7608985312072,83.76305096394175,83.77950241167362,83.78942605977741,83.78975864040139,83.79131823232694,83.79254665427383,83.79261422253035,83.79273473053962,83.7928522134094,83.79286544367345
2009-08-19,83.32234169761405,83.323943265974,83.34314605578376,83.35108956372666,83.35127861497246,83.35274583454934,83.35360519718549,83.3536292318066,83.35377108016264,83.35385224446217,83.35385467957364
2009-08-20,83.34040646246336,83.34258384816854,83.36268710140467,83.37013371300863,83.37040058288842,83.37216899838289,83.37292035253463,83.37295069054842,83.37314035404019,83.37320544296112,83.3732093645244
2009-08-21,83.33603867468045,83.33837331402495,83.35931172400743,83.3669506109038,83.36722329818933,83.36913001078732,83.36991374453173,83.36994630353216,83.37016273957107,83.37023687941458,83.37024137685886
2009-08-24,83.35299431430552,83.35505060830577,83.3755129011467,83.38281634784721,83.38316074946802,83.38507587775179,83.38581524143,83.3858553844535,83.38605756439163,83.38612065026928,83.38612576119311
2009-08-25,83.26396117302241,83.26594455524334,83.28275761864218,83.28938882377597,83.28959642059314,83.29095314307799,83.29157564438164,83.29159786573615,83.29171704258071,83.29176012185245,83.29176229879009
2009-08-26,83.10378599454762,83.11258552250831,83.11492656462522,83.11599565991077,83.11606162584138,83.11630498721946,83.11637110208821,83.11638055895284,83.11640173765186,83.11640305281759,83.11640510859665
2009-08-27,82.83954178732006,82.84165994922243,82.84283289066643,82.84289072443497,82.8429915330297,82.84309728357238,82.8431043934709,82.8431150235525,82.84312119985813,82.84312148634486,82.84312245080864
2009-08-28,82.93412934511709,82.93614492897731,82.93707049638897,82.93719493703547,82.93724447673962,82.93735933294813,82.9373895599985,82.93739305086606,82.93739992548966,82.93740091458763,82.93740138442931
2009-08-31,83.12875781256153,83.13149197668034,83.13280064364189,83.13339144387997,83.13343814700211,83.13359547018048,83.13365051651598,83.13365716775,83.13366846633878,83.13367124755445,83.13367201312096
2009-09-01,83.05310742666303,83.05554375088626,83.05686875345167,83.05756917250802,83.05760992427527,83.05774794853858,83.05779097738721,83.05779681196566,83.05780790802744,83.057810266124,83.0578110413533
2009-09-02,83.2390458224808,83.24091694633951,83.24270411518798,83.24338443477382,83.24343523380053,83.2435866158847,83.24362461327475,83.24363186353582,83.2436463634006,83.24364934602772,83.24365031707633
2009-09-03,83.25297081745404,83.25481012610089,83.25657316808788,83.25734532831581,83.2573948925372,83.25755872302521,83.25760177321506,83.25760852612133,83.25762294535363,83.25762625671362,83.2576271299308
2009-09-04,82.47610690151265,82.47682921775626,82.47871403031108,82.47900802146381,82.47910419774554,82.47923182996432,82.47926013194784,82.47926714287682,82.47927788989351,82.47928008760795,82.47928080942386
2009-09-07,82.17189027302041,82.17263288577296,82.17420076813427,82.17448556766148,82.17456752740362,82.17468631888215,82.17471273090197,82.17471965608698,82.17472862572203,82.17473032962104,82.17473098426952
2009-09-08,82.20672226499815,82.20748190677877,82.20834417383458,82.20843675153321,82.20848460857162,82.20853197386269,82.20854519006119,82.20854824991757,82.20855235854103,82.20855331042173,82.20855365354699
2009-09-09,82.11939443871611,82.12026234730361,82.1207181045309,82.12074406836618,82.12076897083716,82.12078024807536,82.12078501464549,82.12078655854656,82.12078795703063,82.12078822247277,82.12078839762937
2009-09-10,82.18182181876234,82.18232057182348,82.18278587351156,82.18289771080643,82.18292058382949,82.18292978191539,82.1829357922482,82.18293719987435,82.18293881199483,82.18293909457918,82.1829392862048
2009-09-11,81.9231812604498,81.92370843558432,81.92396738077541,81.92402898655196,81.92407740518064,81.92407943237185,81.92408594656715,81.92408872361176,81.92409012238045,81.9240904650717,81.92409066699392
2009-09-14,82.1798640102534,82.18051383526641,82.18096216594039,82.18091377094126,82.1809518264168,82.1809524186315,82.18095459046093,82.18095994957982,82.18096158927952,82.18096206969494,82.18096252319779
2009-09-15,82.32522345452932,82.3258011784606,82.32637507537606,82.32631987998371,82.32638570707991,82.32638941590511,82.3263935447628,82.32640018167162,82.32640136716395,82.32640194442257,82.32640230021502
2009-09-16,82.72966574632845,82.72998216062348,82.73063359252943,82.73058420062357,82.73069466288614,82.73070092420713,82.73070950810785,82.730713104141,82.73071472614622,82.73071477184467,82.73071521125745
2009-09-17,82.85818897944725,82.85860949344665,82.85942205123962,82.85938348780452,82.85949754530067,82.85950227808165,82.85950996695202,82.85951262979854,82.85951512125978,82.85951533296054,82.85951581288971
2009-09-18,82.80304078342513,82.8039497921163,82.80456581748147,82.80458728010277,82.8046559202037,82.80465717023596,82.80466450092702,82.80466721707181,82.80466905651916,82.80466939014411,82.80466968095622
2009-09-21,82.82028731592217,82.8211833471342,82.8222993118792,82.82231854136366,82.8224324833861,82.82243797120887,82.82244553852239,82.8224489631839,82.82245055803908,82.82245096895107,82.82245119296167
2009-09-22,82.74134387602868,82.74261205998104,82.74403181901529,82.74408283257996,82.74420333281947,82.7442122655022,82.74421713530124,82.74422151246507,82.74422314749017,82.74422356631864,82.74422386693759
2009-09-23,82.84354794340096,82.84632029156424,82.84774884178721,82.84783671631656,82.8479374430904,82.84794203880001,82.84794715778733,82.84795074373469,82.84795163478248,82.84795206845618,82.84795222532225
2009-09-24,82.84922168818485,82.85243020411332,82.85434871831703,82.85447246604683,82.85460067356193,82.85460601289914,82.85461630822724,82.85461953621746,82.85462038072619,82.85462074249494,82.85462093192402
2009-09-25,83.19496420795072,83.1969847432713,83.19855185505276,83.19871759769339,83.19887488537744,83.19888153188259,83.1988867197899,83.1988891956328,83.19888987752832,83.19889027066448,83.19889053422635
2009-09-28,83.1267373759001,83.12938873137686,83.1307153009056,83.13092783584868,83.13105529903457,83.13106401422328,83.13106783533311,83.1310704003234,83.13107107810083,83.13107148410742,83.13107166402128
2009-09-29,83.4159288064075,83.42014012315582,83.4224885001077,83.42295052955396,83.4231258441137,83.42313595675729,83.42313760543729,83.42313998671023,83.42314162551479,83.42314217882075,83.42314253735256
2009-09-30,83.40307804751639,83.40771380183124,83.410170157914,83.4106627519751,83.41084848672813,83.41085884950672,83.41086017260709,83.41086283483456,83.41086456162743,83.4108651591989,83.41086554520682
2009-10-01,83.14279269397761,83.14829452534343,83.15058892402942,83.15092762366505,83.15108272565008,83.151097073763,83.15110040306337,83.15110554710112,83.15110710847448,83.15110779057572,83.15110795823192
2009-10-02,83.10951182037736,83.11551922564172,83.11812059114068,83.1185059281039,83.11865635623552,83.11867021292049,83.11867283566097,83.1186765728321,83.11867831915858,83.11867875778005,83.11867887981788
2009-10-05,83.16476832194766,83.17261310377593,83.17529686771685,83.17590431512288,83.17606187698719,83.17607435073323,83.17607763994098,83.1760843236627,83.17608753527857,83.17608836872006,83.17608870567686
2009-10-06,83.27102622569083,83.28247660807719,83.28665625098812,83.28737531967475,83.28755495879744,83.28756869765182,83.28757674974648,83.2875812038057,83.28758728390834,83.287587608854,83.2875878943503
2009-10-07,83.2238913612449,83.2342477688138,83.23827880913936,83.23888650100575,83.23903937588852,83.23905340630736,83.23906613900688,83.23906988815499,83.23907571162312,83.23907602577881,83.23907622320166
2009-10-08,83.1582290885969,83.1675773878146,83.17189025108279,83.17254374271741,83.17274733997716,83.17276258561319,83.17277144711629,83.17277394302273,83.17277997025153,83.1727804781493,83.17278075749618
2009-10-09,83.26691986197513,83.27399843610786,83.27767105852875,83.27823535953728,83.27837047201679,83.27838830410548,83.27840182484478,83.27840387081794,83.27840955327221,83.27841015930683,83.27841040480774
2009-10-12,83.26075555946531,83.26661696528936,83.27246141409462,83.27302952088456,83.27327631076375,83.27329658258317,83.27330519290499,83.27330836060149,83.27331452374919,83.27331529160921,83.27331555407895
2009-10-13,82.77835571072394,82.78757892821396,82.79229565027771,82.7931492123061,82.79331534854771,82.79333537691336,82.79334766884318,82.79335172475666,82.79335551552029,82.79335645315456,82.79335657488315
2009-10-14,82.79451768890328,82.8031005757915,82.80936717756376,82.81015121349384,82.8103164631196,82.81035451794973,82.81036730818658,82.8103763109715,82.81037994484687,82.81038118477507,82.81038126932951
2009-10-15,82.83611582381151,82.84568258904805,82.85161178951672,82.85227019793864,82.85241237313159,82.85244930208027,82.85245605658174,82.85246339792344,82.852465802,82.85246710061696,82.8524671947796
2009-10-16,82.68768242946804,82.69675435819299,82.70138428182399,82.70217076396112,82.70226766562791,82.70233200346291,82.7023348817548,82.70234582550951,82.70234654180234,82.70234758768576,82.70234763054744
2009-10-19,82.68891658798161,82.69866820181473,82.70267653424081,82.70381027453995,82.70393645570462,82.70401980639903,82.70402124236138,82.70403480434504,82.70403581067495,82.70403753830709,82.70403761428166
2009-10-20,82.82620097864599,82.83544378796232,82.83924670078521,82.84009185512637,82.8401622897148,82.84026804023618,82.840272268253,82.84028659829013,82.84028935138122,82.84029175729528,82.8402918284782
2009-10-21,82.84097119493053,82.85000484404883,82.85381710899067,82.854851263065,82.85492704215773,82.85506552483187,82.85506742515066,82.85508655264925,82.85508817159835,82.85509028394215,82.85509035107783
2009-10-22,82.81416250512804,82.82638008641001,82.8288439783951,82.83004025796536,82.83007488537883,82.83021445893824,82.83022351629867,82.83024013711147,82.83024162039686,82.83024264478324,82.8302427306576
2009-10-23,82.83843605486396,82.84951263392942,82.85208950923682,82.85317356519897,82.85319079443934,82.8533476425615,82.85335854680984,82.85338128577476,82.85338183798036,82.85338276313396,82.8533828007848
2009-10-26,82.6842484414775,82.69215534380288,82.6947598461793,82.69593041327288,82.6959619386627,82.69623656289747,82.69623846360136,82.69626694453636,82.69626744602067,82.6962687428672,82.69626888736086
2009-10-27,82.65584579836751,82.66479454545727,82.66718443490646,82.66834133389605,82.66837161116155,82.66858883763881,82.6685921608846,82.66861476485064,82.66861537676905,82.66861639565538,82.66861649236064
2009-10-28,82.96598701432671,82.97540024916229,82.97712444830256,82.97824934207948,82.97827868999234,82.97850910578236,82.978518964904,82.97853913627033,82.97854058180398,82.97854136644887,82.97854154968097
2009-10-29,82.99846148799132,83.00734453845322,83.009270483658,83.01032493887992,83.01034248210696,83.01051582397587,83.01052122783888,83.01053590165814,83.01053666079277,83.01053765628727,83.01053770134553
2009-10-30,83.15026946918258,83.15558716820884,83.15827943048426,83.15913135071753,83.15916120374463,83.15931018918684,83.15931339157306,83.15932402600616,83.15932470533129,83.15932536668167,83.15932540762732
2009-11-02,83.41009736294974,83.41167427046672,83.4139253922767,83.4141829813534,83.41419510263137,83.41424348603971,83.41424389371149,83.4142449300951,83.41424503760753,83.41424507524778,83.41424510266506
2009-11-03,83.40233064992827,83.40390231820412,83.40714240322136,83.40737470866986,83.40741495018675,83.40745454690477,83.40745778116371,83.40745850723155,83.40745904033433,83.40745910554426,83.40745916527675
2009-11-04,83.34098307217475,83.3427122135926,83.34682776264064,83.34696397680698,83.34702851154599,83.34704509161254,83.34704608976834,83.3470464951409,83.34704674611443,83.34704680722919,83.34704685759154
2009-11-05,83.30353656955765,83.30527601607326,83.30881680272356,83.30894946306333,83.30897946761172,83.30899427412663,83.30899452485029,83.30899484807628,83.30899494506932,83.30899503794001,83.30899506642552
2009-11-06,83.13787494939119,83.13897393541242,83.14181452663647,83.14192383020637,83.14194329328105,83.14195407192115,83.14195489376316,83.14195516615784,83.14195528704093,83.14195536923992,83.14195539929146
2009-11-09,83.14618083248982,83.14771921645044,83.15041237438443,83.15053160374943,83.1505438780204,83.15055160202438,83.1505536308645,83.15055385772575,83.1505540441871,83.1505541231156,83.15055415032458
2009-11-10,83.18277648939227,83.18456102561596,83.18762999710569,83.18775288163161,83.18776931654004,83.18777881125001,83.18778103929951,83.18778130269943,83.18778161928707,83.18778175333168,83.1877817883415
2009-11-11,83.14744210715469,83.14850744408288,83.15135253188856,83.15146454497307,83.15147636717347,83.15148539170481,83.15148881099567,83.15148906719105,83.15148941938627,83.15148950918558,83.15148954326
2009-11-12,83.22894340621149,83.23012701935313,83.23288271496571,83.23299691250085,83.23300939937765,83.23301636612193,83.23301949841006,83.23301968295365,83.23302001778201,83.23302008513576,83.23302011779306
2009-11-13,83.29295376891909,83.29411791368634,83.29710819119992,83.29719636303795,83.29720669158667,83.29721492586845,83.29721846147241,83.29721869827628,83.29721896628956,83.29721903481094,83.29721906098835
