,H=5,H=6,H=7,H=8,H=9,H=10,H=11,H=12,H=13,H=14,H=15
2008-06-04,76.94392097997597,76.95250834670956,76.95564272738106,76.95625023981115,76.95660992715409,76.95669870966103,76.95671831264045,76.95673809787974,76.95674264333148,76.95674362732878,76.95674416065242
2008-06-05,76.94857589087863,76.9567314118055,76.9600051921168,76.96061484274188,76.96097284771419,76.96106718002156,76.9610882852564,76.96110935784402,76.9611150567533,76.96111587777868,76.96111658225207
2008-06-06,77.0405944460984,77.04814293871371,77.05127886675896,77.0519028671003,77.05226645605885,77.0523727059674,77.05239540920891,77.05241761942868,77.05242521171446,77.05242604790764,77.05242679825416
2008-06-09,77.24183039408284,77.24943032396482,77.25195381360162,77.25240060840055,77.25269306292013,77.25275981990536,77.25277619785321,77.2527955320173,77.25280107539355,77.25280167823159,77.25280239597468
2008-06-10,77.03916729056219,77.04740780205027,77.05027653959186,77.05074361309067,77.05104299921732,77.05109741429631,77.05111284438136,77.05113109020697,77.05113599525325,77.05113663270285,77.051137190464
2008-06-11,77.06795936059046,77.07412166039049,77.0777796019003,77.0783865576049,77.07869523821708,77.07874049451834,77.07875303514727,77.07876691601398,77.07877088896944,77.0787715223721,77.07877217544977
2008-06-12,77.06026144886913,77.0667806425157,77.07006658214148,77.07066398483829,77.07098855380877,77.07107578631968,77.07109376110856,77.07110557583245,77.07110909295078,77.07110963376587,77.07111021637698
2008-06-13,76.99805425048999,77.00542677146616,77.00830922041989,77.00887441807875,77.00917783733118,77.00923699090447,77.00925005646098,77.0092591751967,77.00926199540139,77.00926288867275,77.00926325737181
2008-06-16,76.95951798420374,76.96635043150208,76.96910687681081,76.96970261763279,76.96993498116817,76.96998641510443,76.96999802552943,76.97000654488379,76.97000898103313,76.97000945638062,76.97000975576049
2008-06-17,76.90597691356396,76.91177493988364,76.91456906806381,76.91520040802423,76.91538902055865,76.91544157097807,76.91545498119451,76.91546299371163,76.91546566984258,76.91546608497205,76.9154663317193
2008-06-18,76.96149897618926,76.96756188476114,76.97033326797398,76.9709943558813,76.97120320043594,76.97126741880899,76.97128916492497,76.9712979334833,76.97130172998953,76.97130232607316,76.9713026372611
2008-06-19,76.93419940295233,76.9409796554958,76.94360215203474,76.94422130101279,76.9444413365105,76.94450376332554,76.94452133964938,76.94453090874018,76.94453434847173,76.94453477780996,76.94453518590993
2008-06-20,76.95119509283886,76.9578990906555,76.96061114578913,76.96122944563687,76.96145120094315,76.96150488901932,76.96152290936152,76.96153240188784,76.9615358588331,76.9615363294447,76.96153663657759
2008-06-23,77.12311469781494,77.13145200830583,77.13456120154397,77.13528782485317,77.13546905970588,77.13552050118759,77.135543455562,77.13555227202458,77.13555550866403,77.13555609855396,77.13555628975533
2008-06-24,77.00635581766191,77.01423560321665,77.01743817648259,77.01811075042103,77.01831927024276,77.01838588234055,77.01840877472938,77.0184183870105,77.01842197716144,77.01842242076496,77.01842265509566
2008-06-25,77.0321257784245,77.04109010650978,77.0443627048062,77.04507657307435,77.04533817401091,77.04542785558836,77.04545412310631,77.04546487236709,77.0454692040346,77.04546964398766,77.04546997183792
