,L=1,L=2,L=3,L=4
2010-08-30,85.66357002565556,85.76152447751541,85.47071096693496,85.30518548442092
2010-08-31,85.68916432642683,85.59174299592904,85.35426223691117,85.12380409695979
2010-09-01,85.65093433595389,85.6166249927092,85.2081372543785,85.46139670580696
2010-09-02,85.74500440738866,85.67375380533124,85.58031176862251,85.33394936114611
2010-09-03,85.73348462625063,85.8464412757215,85.44486642004297,85.52489847577937
2010-09-06,85.8517870337977,85.75812923625895,85.54023635170142,85.42462878877893
2010-09-07,85.85742344812499,85.92817219426207,85.55392834404607,85.45128948156776
2010-09-08,85.88204910684651,85.8805340018318,85.5556772101566,85.41672727605032
2010-09-09,85.91431187470275,85.9171009602805,85.57138330166694,85.37938075082609
2010-09-10,85.96473783621842,85.91076795796026,85.53546275118144,85.51386684083305
2010-09-13,86.01273419613423,85.94706945574201,85.66352365778864,85.5983682120939
2010-09-14,86.00792613129329,86.05779759696675,85.80504090864713,85.67803367930222
2010-09-15,86.07257907081637,86.12034219304756,85.78807698408633,85.65614439851508
2010-09-16,86.13945525300527,86.12380108717966,85.82533775039278,85.5804436333202
2010-09-17,86.12929822984545,86.12874298760508,85.76285493784125,85.68843876335184
2010-09-20,86.1416960732436,86.12792094675423,85.8186620023142,85.69448843987371
2010-09-21,86.17022766513223,86.1744184396677,85.84127459544894,85.75265317363635
2010-09-22,86.1539686995467,86.13136063739428,85.81125499368731,85.66710509571638
2010-09-23,86.1240572423864,86.1477105200148,85.76987836020945,85.72912407921868
2010-09-24,86.13879588682984,86.11663761998686,85.82832039565834,85.72106118155722
2010-09-27,86.22046913994875,86.18396856206653,85.88047129724401,85.77657579521116
2010-09-28,86.20767053795278,86.17154287674224,85.86816141591598,85.76618522242089
2010-09-29,86.19928351706349,86.16659147706572,85.89768503770631,85.77921995575858
2010-09-30,86.16023194114783,86.10491782014317,85.82454695304827,85.6774234213864
2010-10-01,86.10869108054693,86.04648704006989,85.77522578796557,85.57147486199526
2010-10-04,86.12261222791754,86.09298596884793,85.8203349976604,85.63553050955453
2010-10-05,86.150395635867,86.1182737340837,85.90770949638818,85.68203500939684
2010-10-06,86.22778108867006,86.19830087502626,85.97276909373002,85.45355960243177
2010-10-07,86.18310193751758,86.08496622899747,85.68575187833171,85.3387570036107
2010-10-08,86.15759197619532,85.97777321140624,85.66825422093919,85.4763514977358
2010-10-11,86.08033963547622,86.05506900546766,85.6234905545066,85.45936988288274
2010-10-12,86.11145917323478,86.000660240577,85.596742204765,85.50418131809816
2010-10-13,86.10313214097933,86.04243627502365,85.63974790742776,85.4867112713482
2010-10-14,86.17697697763109,86.09179583326755,85.60001621401095,85.43824261357956
2010-10-15,86.20360843915644,86.11535185677954,85.5771317392838,85.39139276098584
2010-10-18,86.21603800185274,86.03910275856225,85.49364144223168,85.45601955997797
2010-10-19,86.19815717150264,86.09236837080881,85.50829292365339,85.45728481557464
2010-10-20,86.24544827722065,86.18041730747039,85.52663689304431,85.63536819060631
2010-10-21,86.2468068172356,86.13240951674837,85.38531367481428,85.56635498591223
2010-10-22,86.17336434403467,85.97314119419079,85.20889577951087,85.35258957760887
2010-10-25,86.1631401667699,85.95088260347197,85.12608844655271,85.28590919892316
2010-10-26,86.13201872745714,85.93301540863152,84.98966687891213,85.24220803439128
2010-10-27,86.10637760550055,85.88564228684436,84.97143884403624,85.2678450691314
2010-10-28,86.0459076405388,85.90069657974576,84.97555497876742,85.23161493789004
2010-10-29,86.07453937455915,85.97765946720676,84.94672076312148,85.36540920058704
2010-11-01,86.14677154020602,85.94156780275138,84.99666567840126,85.37267243935827
2010-11-02,86.11875248195904,86.00510959610143,85.02420526451957,85.2632772069619
2010-11-03,86.18828205220103,86.0336320390105,85.00200254337494,85.15740986226933
2010-11-04,86.1814620141141,86.00617603309468,84.82178004063996,85.02166064559782
2010-11-05,86.21850561032637,85.95806590234633,84.79018495652576,85.12517020646555
2010-11-08,86.0127350784104,85.68588017955518,84.58847382205867,84.36785055315869
2010-11-09,85.90913512046741,85.64544208865162,84.02352964841687,84.24735295531924
2010-11-10,85.88770441345807,85.31073967956753,84.04289282969859,84.27592437928388
2010-11-11,85.45484819474383,85.20795085083198,84.07644176549293,84.04151765903518
2010-11-12,85.31300914745758,85.15903277700575,84.0033342447698,84.02419872873179
2010-11-15,85.35537611655802,85.21955025689756,84.05759540065725,84.1065761961699
2010-11-16,85.24917855651599,85.09328486540947,83.97014021953979,84.0123651605356
2010-11-17,85.33346612359746,85.14406497707463,84.29135373492377,84.60538168879381
2010-11-18,85.37360294193017,85.23953038380583,84.38066262512643,84.65527979923935
2010-11-19,85.44306437044472,85.32184394685387,84.3711679254109,84.87003761630933
2010-11-22,85.3210431359163,85.02037385052058,84.2643246236647,84.76792564627395
2010-11-23,85.16975287858236,84.98712508574641,84.29054581941939,84.74752508422631
2010-11-24,85.14421554692936,85.00937113568754,84.39240977132982,84.88960961150957
2010-11-25,85.15393511826286,85.06179388081004,84.45822831034927,84.72735320481152
2010-11-26,85.14674480802191,85.10667829062784,84.38142536810909,84.71547074176232
2010-11-29,85.16510761966278,85.01027472770679,84.33484697955834,84.74610309109897
2010-11-30,84.9952693276099,84.93009345693487,84.38960744162807,84.80059519474008
2010-12-01,84.97033722053871,84.94285026654448,84.36102497009462,84.8022961854427
2010-12-02,85.16911212256696,85.02870588278432,84.569472372177,85.01770499106792
2010-12-03,85.26425038085598,85.1604421257975,84.66261924460625,85.03827782842085
2010-12-06,85.31099466057597,85.14622650137018,84.65717885842156,85.02501642128337
2010-12-07,85.28945276511736,85.13944358551497,84.6077392955625,84.96891034875908
2010-12-08,85.26661104884668,85.13531004420389,84.59560737046155,84.99074262684368
2010-12-09,85.25658608362387,85.1059909054823,84.57142764570284,85.0173737653684
2010-12-10,85.2138700749504,85.08473163243629,84.63776466851503,84.97969364130647
2010-12-13,85.17260096684166,85.06554479344874,84.58390086998038,84.88457573316879
2010-12-14,85.19005957064665,85.05019981955296,84.6364414922538,84.99697230654274
2010-12-15,85.19506162799556,85.05907585844325,84.70302622080254,85.0672850095781
2010-12-16,85.15200385110478,85.07956927959106,84.70460814639492,85.01378709382709
2010-12-17,85.18654137346464,85.07906619851073,84.6741347663811,85.07510548274607
2010-12-20,85.13883892084266,85.00764280943707,84.63602337220706,85.07760392906576
2010-12-21,85.09960181215803,84.95540725879933,84.67372041621192,85.21084821358869
2010-12-22,85.05547391774772,84.95797408763818,84.58536983870133,85.22447728385576
2010-12-23,85.07278676525742,84.90029564047781,84.59377070778018,85.2061052426168
2010-12-24,84.98332015750759,84.91191824052895,84.58596178173791,85.27162601504538
2010-12-27,85.0151841977839,84.9414683565349,84.62174533507016,85.34894914950198
2010-12-28,85.03196005630626,84.94115272564578,84.64211758906049,85.35110879293151
2010-12-29,85.06003750342825,85.0028741169417,84.66755844771986,85.26430511045862
2010-12-30,85.11214350856862,84.99461418747836,84.63799165916619,85.24352282622138
2010-12-31,85.07942938871201,84.94561492933308,84.5444610429072,85.1249024866321
2011-01-03,85.04350363497973,84.93996751102321,84.5773361106033,85.13280597009262
2011-01-04,85.02232257223363,84.94612013940235,84.59671251390499,85.11909097441705
2011-01-05,85.04351178626553,84.92073679074329,84.59223817180354,85.11909720173591
2011-01-06,84.98878842285393,84.91541451078642,84.58815073421823,85.14436726400076
2011-01-07,85.0018992876916,84.91630174171722,84.59180507717676,85.15140709396329
2011-01-10,84.95715205220115,84.91315842104066,84.64862629469475,85.2447369755388
2011-01-11,84.9280951359112,84.91426183769748,84.68791774557829,85.33422413312888
2011-01-12,84.89897877442532,84.90847858318476,84.75020928125691,85.38036525689303
2011-01-13,84.89110430281983,84.93822849450792,84.7560067066902,85.3984454676186
2011-01-14,84.90218489650113,84.93453427605834,84.72408731917346,85.35245786520373
2011-01-17,84.91118820408529,84.92372476380758,84.69282800368335,85.30921220253755
2011-01-18,84.9034084057951,84.89445003476888,84.64849303507798,85.28694499450789
2011-01-19,84.84176192054936,84.83294404768536,84.675507860044,85.41108863521661
2011-01-20,84.7810122245713,84.74263999035972,84.65208345454027,85.22172046111477
2011-01-21,84.81147685720778,84.68753077177114,84.55132923652388,85.21116931742885
2011-01-24,84.77629238465411,84.6897533390161,84.60777544789539,85.2229499356315
2011-01-25,84.74940818564139,84.57204355318524,84.5889186654287,85.15189721595097
2011-01-26,84.6863242769336,84.50539803176864,84.54924237184713,85.08788652246014
2011-01-27,84.73060641183736,84.5525841423599,84.77555830559898,85.2809001326654
2011-01-28,84.72886858550203,84.56755276181018,84.72715431281455,85.31807662228564
2011-01-31,84.48471344145712,84.40349144078182,84.58450719068925,85.26558552653263
2011-02-01,84.52873060427716,84.42131308187709,84.52358556709162,85.34159876382652
2011-02-02,84.5766290699278,84.39440641198895,84.80121277783397,85.43678216695135
2011-02-03,84.62695073196456,84.4945600685899,84.80224877749306,85.33951214119651
2011-02-04,84.73259816168502,84.55333457201894,84.68271594561797,85.19153336497702
2011-02-07,84.74267385127706,84.46908495985794,84.35730941722345,85.25348963530342
2011-02-08,84.67811814544324,83.734801842366,84.2872560912894,85.19367768600445
2011-02-09,83.91918209858812,83.72869695796817,84.2746557713151,85.26627264701557
2011-02-10,83.71093291295816,83.59599047377183,84.07442554065312,85.14025104321537
2011-02-11,83.71426481077339,83.49012174706478,84.03528844028833,84.97684552347184
2011-02-14,83.60624025074578,83.4628202276385,83.99684236850062,85.14708300669795
2011-02-15,83.52133413475819,83.38437750728107,84.12321838101788,84.95899363288312
2011-02-16,83.51180211915832,83.38209351757152,83.97761790612572,85.09136055049579
2011-02-17,83.46752011114647,83.12072145254994,83.87908434041059,85.00954071098616
2011-02-18,83.0838947514646,82.9090611876298,83.76024438726463,85.00112846198131
2011-02-21,82.90404380242286,82.8602978717346,83.8211602605519,84.65956358757974
2011-02-22,82.91310612953176,82.84540970450688,83.71169911665693,84.65473049568946
2011-02-23,82.4765908085855,82.48415353637934,83.24875575148269,84.2726247855249
2011-02-24,81.83604534924574,81.70908164456463,82.36283477735836,83.39246235114356
2011-02-25,81.67366267293646,81.5941551863832,82.24075820831726,82.88588130815603
2011-02-28,81.66004231095255,81.58422882936355,82.14019190560762,82.69749106433308
2011-03-01,81.6286445096906,81.61514539396981,81.92276949687925,82.64944623139118
2011-03-02,81.39783896051908,81.30942526209401,81.79033763012083,82.74751711670216
2011-03-03,81.06946865082043,81.20146911564774,81.81407971100347,82.56149388248087
2011-03-04,80.94009671507342,81.27093363489422,81.68234434840575,82.4174435728563
2011-03-07,80.9466777794549,81.36477567946045,81.5368856181202,82.32990828490543
2011-03-08,80.90185845225378,81.14564896869356,81.74396672464653,82.11314518421214
2011-03-09,80.70065915526345,81.3260550083997,81.60993170575604,82.01716694981458
2011-03-10,80.74239784384656,81.10263741838567,81.7153218073395,81.77509025457468
2011-03-11,80.45984939493694,81.29830716188842,81.61313507676947,81.78589859641437
2011-03-14,80.5816304752348,81.33794466993287,81.8243777877163,81.60295750652095
2011-03-15,80.37409232381738,81.29690829159455,81.45609249419009,81.72533700981054
2011-03-16,80.23463262826851,80.46544402661524,81.00785530859486,81.2739832856453
2011-03-17,79.91079171592834,80.51522803273589,80.87753542335628,81.4185685880498
2011-03-18,79.98232412545389,80.47417441985795,80.71681968212683,81.40700770409738
2011-03-21,79.98788188483043,80.36020980711497,80.62542455746448,81.44683648562983
2011-03-22,79.91883980835158,80.25692392265184,80.7118762547093,81.40817933564696
2011-03-23,79.86961632045325,80.27318103061522,80.72213261626851,81.73869511136337
2011-03-24,79.86673360251066,80.20713346933518,80.69868722055121,81.42848355682564
2011-03-25,79.83970794867331,80.231044847425,80.42850121015623,81.32288537659454
2011-03-28,79.83317703657205,80.01683052828858,80.34255498180624,81.54217629868103
2011-03-29,79.65959005836845,79.93751998214242,80.49889458019759,81.98168447040473
2011-03-30,79.6549498951271,79.99778509296459,80.74988242265803,81.87306101779707
2011-03-31,79.61871244429345,80.13519947165636,80.6529054625529,81.44488044849878
2011-04-01,79.73616829479978,80.0398749406176,80.27227226622755,81.44474472180066
2011-04-04,79.62829249760549,79.76223172341986,80.54214947517096,81.26509179958775
2011-04-05,79.36362274611976,79.86066119524851,80.12377191661506,81.30337212197958
2011-04-06,79.35322880614008,79.55707686022576,80.07584071015769,81.25302409507145
2011-04-07,79.2264172623611,79.4926637233602,80.03002335126196,81.31684258710722
2011-04-08,79.23942118288845,79.51962075688061,80.09792432461667,81.13660396100786
2011-04-11,79.23072949200306,79.45040097525022,79.71627054677418,80.77379261387877
2011-04-12,79.17957814525909,79.14263776588176,79.53014257858655,80.57639157800273
2011-04-13,78.95310404427907,79.1615703952503,79.55593965934766,80.79405608885367
2011-04-14,78.94736442749851,79.18175749055077,79.48735559925642,80.84358347510256
2011-04-15,78.97645414609879,79.19306833254008,79.40111907511795,80.93077061479002
2011-04-18,78.96700133468076,79.11199959303386,79.40932304282012,80.9502716508888
2011-04-19,78.9718576972359,79.0978559873336,79.38438501710667,80.15099365692329
2011-04-20,78.96259268725588,79.14130337610801,78.98934950969108,80.14513493084762
2011-04-21,78.89792477811059,78.66208270320912,78.88185151796452,79.9776091715761
2011-04-22,78.67140891444987,78.61956240257062,78.69488447141944,79.79221446426817
2011-04-25,78.61242267318087,78.5853882623004,78.71755815002601,79.52605526773094
2011-04-26,78.5170332107212,78.57103643866719,78.68885105918969,79.58492226718678
2011-04-27,78.49724773238358,78.59133121846085,78.74100761363006,79.57956490287762
2011-04-28,78.48762823863989,78.62157731965435,78.72365986114053,79.89945991335614
2011-04-29,78.49073009225627,78.55054692650802,78.98921288408754,79.82432387280258
2011-05-02,78.46703434823606,78.59147100772074,78.8949555799619,79.72082096154615
2011-05-03,78.5511231157963,78.57842367558038,78.83793023145174,79.73600415494673
2011-05-04,78.55272190539208,78.61237849794782,78.85338440797854,79.77664002536494
2011-05-05,78.61389750980983,78.65119418655898,78.94661588155707,79.5403883352628
2011-05-06,78.85073349614137,78.77608034335341,78.99859324696837,79.74168718628239
2011-05-09,78.74861208326536,78.7990402136107,79.23107147464086,80.04532983465941
2011-05-10,78.64489502195062,78.67808553551741,79.141675969783,79.9987066160653
2011-05-11,78.61238237429197,78.6813511944683,79.19956186835194,80.02883457608712
2011-05-12,78.81250378450775,78.76779128377161,79.55574711135644,80.28865429974316
2011-05-13,78.68704677941636,78.69616695655527,79.4375749495691,79.9522747073779
2011-05-16,78.67622717831317,78.61053193031704,79.16819112466193,79.7769468737943
2011-05-17,78.64128608961038,78.21853384392685,79.00230458044179,79.7248063516434
2011-05-18,78.17745134969142,78.15333913057269,78.93130414840925,79.59827674720906
2011-05-19,78.10693788714971,78.15183912654426,78.90252224853936,79.48134100688303
2011-05-20,78.08541992449504,78.16870905774968,78.88733673523613,79.5567695496755
2011-05-23,78.0267466263177,77.99489658116205,78.8975344958619,79.20895918797868
2011-05-24,77.98936928969543,78.0734222377206,78.60481399114111,79.3141810991873
2011-05-25,77.99423690377671,77.84317054634991,78.69036529216461,79.37208985512208
2011-05-26,77.8787227546942,77.95642541852028,78.6616311631414,79.2136587236774
2011-05-27,77.9510325986476,77.94987450201852,78.53992213235462,79.39132586035876
2011-05-30,77.9614694888411,77.82558046088013,78.78043411806051,79.42010588141564
2011-05-31,77.81720106057664,78.00618218208706,78.93345930109102,79.34099873542124
2011-06-01,77.99265113998337,78.11029471458929,79.03940232586059,79.37052098725862
2011-06-02,78.20093636714151,78.1946977860846,79.1000878998067,79.6094969049219
2011-06-03,78.01657204796271,77.99583824997208,79.0603757674523,79.34604400317905
2011-06-06,77.94919877670796,78.1842532349711,78.94868191700753,79.43664827552593
2011-06-07,78.04672614974712,77.9175170065557,78.7481747059921,79.22161855104916
2011-06-08,77.79147818746594,77.85769070507295,78.54475428645762,79.02541186312493
2011-06-09,77.7759458616269,77.84240579829456,78.4685741186151,79.0383495218857
2011-06-10,77.7593152761483,77.90098504774676,78.47593020524066,79.05066311031229
2011-06-13,77.88337722201373,78.05286553246842,78.5834287570573,79.2674998552279
2011-06-14,77.76036530886283,78.00047393154716,78.53301166548347,79.19075603866764
2011-06-15,77.80484875891472,78.02907528454335,78.5376640720582,79.16171535440452
2011-06-16,77.89817965694301,78.02925186458278,78.57324510512895,79.24141522520063
2011-06-17,77.87020857496752,77.90536470561766,78.63320898844428,79.15059416225418
2011-06-20,77.78876922225832,77.85511934211175,78.56307455350662,78.92524256220797
2011-06-21,77.73514305180514,77.86757633980906,78.69403074604976,79.0317769870283
2011-06-22,77.76729455690275,77.97219603669312,78.84551890367827,79.05334680854679
2011-06-23,77.86163678495055,78.0410004636781,78.84721585754154,79.22455082460004
2011-06-24,77.94485758231906,77.97156739317835,78.75748259095002,79.15942257938386
2011-06-27,77.99066852113346,78.09533155903135,78.91162036738902,79.19420785752203
2011-06-28,78.02239624165816,78.11582640099324,78.7833167821402,79.03341755832547
2011-06-29,78.1657732755679,78.20327707144301,78.7984845963677,79.19148239360962
2011-06-30,78.31358773699027,78.2870565157578,79.04995444256102,79.37398069450077
2011-07-01,78.14434102604466,78.29474984574092,79.01434142637694,79.36955619753657
2011-07-04,78.13865477808022,78.2508365084946,79.02274608509146,79.42436733967895
2011-07-05,78.14180466990777,78.30364621557825,78.95373167460238,79.30739072452961
2011-07-06,78.19092094187819,78.28032679870812,78.85171029848557,79.3429115129759
2011-07-07,78.18466413472787,78.17979495284906,78.73752710780711,79.12003711801306
2011-07-08,78.31493866293886,78.35111105592595,78.89364580296136,79.40404180984089
2011-07-11,78.3897294675059,78.29281591073189,79.00570902241856,79.41718984416597
2011-07-12,78.36786540140098,78.37452325796848,79.00995052844344,79.52507283694949
2011-07-13,78.45093172558006,78.34685624187976,79.02553742877993,79.43968411194368
2011-07-14,78.45269252276992,78.36923544604902,79.01551239519294,79.4754324782756
2011-07-15,78.48069685076464,78.39625003340124,79.04863692937136,79.42935750754734
2011-07-18,78.43068608559925,78.39287916031033,79.00080505914183,79.47960153392312
2011-07-19,78.42533030345675,78.26816909447048,79.08222457810894,79.48245081904824
2011-07-20,78.37081401789679,78.23767682716566,79.11037685867413,79.517671792858
2011-07-21,78.37625011667501,78.19701697081129,79.14861891105366,79.52014532388402
2011-07-22,78.38207061171025,78.18910721349089,79.11004037612994,79.54435719237101
2011-07-25,78.48476541554173,78.20759335697545,79.26817858395019,79.84412742185518
2011-07-26,78.42853390552177,78.40879193146785,79.41748648187311,79.8659342399427
2011-07-27,78.6122533025837,78.54011729458932,79.37514267696754,79.83663761013354
2011-07-28,78.81080450498955,78.80428513241455,79.61874147295116,80.03435639710375
2011-07-29,78.74956287680419,78.80829236900617,79.54279924281946,79.95738374496005
2011-08-01,78.78123893688792,78.86547595333295,79.54132368283109,79.99800611191877
2011-08-02,78.82239759685667,78.85229788310079,79.57629880477768,80.01503910748079
2011-08-03,79.13516550592614,79.16197752121273,79.75067119987949,80.17541842290969
2011-08-04,79.23564248305814,79.26092823751712,79.94425564210309,80.25309854766589
2011-08-05,79.85185653397895,79.99789536448131,80.80725908937036,80.93016760552939
2011-08-08,79.40337485058,79.47917804549292,80.01658349372049,79.6757483880858
2011-08-09,80.07987872212155,80.30249659835846,80.65599490022801,80.71887265789725
2011-08-10,81.59378827868058,81.33055261544926,81.89415359081809,82.2219296300475
2011-08-11,82.55504316667839,83.19473582187935,83.74430712856629,84.41423441403309
2011-08-12,83.56805848449919,84.65282488273851,84.52265148562094,85.57844779507816
2011-08-15,83.04803078841061,83.49305080074691,83.48414908738627,82.86655032746206
2011-08-16,83.031334829211,83.50522520311749,83.51693761703076,83.09631251536385
2011-08-17,83.07149588498888,83.63259533015841,83.6214186774375,83.24706103983695
2011-08-18,83.12522820580621,83.63923855785987,83.61735008147508,83.14606493342815
2011-08-19,83.26239247262215,83.85790263032517,83.9075174102818,83.52331581122355
2011-08-22,83.06267993521888,83.83622894916375,83.7780598366053,83.25582202522116
2011-08-23,83.01578040544187,83.79161089391862,83.83028823448872,83.2794417952685
2011-08-24,83.20620884028042,83.99925667868426,84.10780415699651,83.45691900522479
2011-08-25,83.26582587166894,84.01631627151235,84.13425185345757,83.52338990077972
2011-08-26,83.31270867619952,84.0061381095745,84.11105189191119,83.68755882805898
2011-08-29,83.27969830639367,83.89128175317327,84.26191279466283,83.72054361856065
2011-08-30,83.31272524876601,84.10180549776112,84.34795231824297,83.76419230536301
2011-08-31,83.46868496342998,84.19140914170387,84.48038931455085,83.9657007147911
2011-09-01,83.47975724792562,84.16640954691157,84.54758729068814,84.1180582644796
2011-09-02,83.4768245536414,84.2268311164345,84.72728835682256,84.16173968903219
2011-09-05,83.63363247879126,84.50074031733887,84.86465876900228,84.32566247720878
2011-09-06,83.66576437682724,84.48559147773167,84.78779568447148,84.13157922554237
2011-09-07,83.65232771676868,84.54311120559255,84.81186738232982,84.22124552908822
2011-09-08,83.81716669168898,84.73471453412655,84.97680805382964,84.43361908073508
2011-09-09,83.67679987071337,84.5155817599269,84.74659723319196,84.28269307301082
2011-09-12,83.82667063496795,84.48789019220524,84.70531051881814,84.21590605081553
2011-09-13,83.8110844234693,84.55598854523261,84.68994412182658,84.31681091552163
2011-09-14,83.87128892583563,84.49404913082384,84.78338063859997,84.3561746858232
2011-09-15,83.836576972539,84.53582181023016,84.8024982737969,84.45140824206477
2011-09-16,83.85476960454812,84.56925033911463,84.80632606485005,84.4660639553501
2011-09-19,83.78645551675538,84.49597377439952,84.65431216189401,84.33138557868904
2011-09-20,83.73071717368141,84.47086515462394,84.63117841637627,84.35371688567217
2011-09-21,83.64756520320246,84.41338577120843,84.61520393347335,84.31417955993396
2011-09-22,83.7564537524079,84.55315022845318,84.7244350380347,84.50690270554777
2011-09-23,83.94854421132506,84.67822145676085,84.80746000292373,84.6262431135064
2011-09-26,83.96904332539606,84.71351567318194,84.84331724046488,84.63386217134308
2011-09-27,83.74049361859292,84.45491080268084,84.67801238779232,84.43154814087272
2011-09-28,83.70661271508374,84.38449047222788,84.68735405097199,84.41737973075404
2011-09-29,83.77681266477352,84.31986210763624,84.75684793897959,84.52966787694753
2011-09-30,83.88484069207897,84.27650730337145,84.59402832760581,84.25295728374464
2011-10-03,83.83398522558477,84.19263401622285,84.5925657041193,84.2974941338096
2011-10-04,83.9416442397507,84.14719818567416,84.54527929839709,84.2737827274787
2011-10-05,84.56377216784374,84.76545714892846,84.86858487641821,84.63411548232354
2011-10-06,84.34563735183728,84.69025181080869,84.95010586762164,84.8027005533248
2011-10-07,84.17899595286005,84.69430033968261,84.99698976488787,84.86199730276307
2011-10-10,84.23724384047912,84.74183684176755,85.03745836345303,84.87554075937199
2011-10-11,84.3480829078162,84.73909033280833,85.00201987645504,84.86989875207507
2011-10-12,84.39503262398115,84.73780142846644,84.9395608806553,84.93029258297747
2011-10-13,84.36900851793804,84.75096048558063,85.03259623878256,84.87857024642342
2011-10-14,84.37289469924599,84.80585870790016,85.07537492765029,84.91738754196354
2011-10-17,84.31430800672113,84.77699101442748,84.98405338501773,84.84207933188573
2011-10-18,84.0744223908985,84.46883566846269,84.72864016777237,84.59382412967209
2011-10-19,84.31263558525536,84.67858900646819,84.98613010243264,85.02086557485735
2011-10-20,83.8647918923646,84.47772353090801,84.82497008174701,84.64989674843537
2011-10-21,83.91582673758336,84.51597933204798,84.77642005198594,84.51968113125953
2011-10-24,83.97004989466714,84.62267014469084,84.87850692551969,84.67435697348601
2011-10-25,83.9396347401068,84.62252284735085,84.89705095619264,84.71313529948226
2011-10-26,84.00205419902282,84.71276074644419,85.14067553275395,84.89507964344429
2011-10-27,84.1531330600296,84.8854492517001,85.33561092911646,85.12104237108706
2011-10-28,84.33145775703197,84.8579538818154,85.0081856074139,84.79567311006481
2011-10-31,84.04097664271329,84.60035933591575,84.6402132361913,84.51511937339593
2011-11-01,84.38985826406122,84.89598121025446,84.86039725725047,84.75067359498578
2011-11-02,84.46077282717704,84.97024893736362,85.07276820240163,85.18215661923148
2011-11-03,84.63168942266906,85.12731872939595,85.14033917722556,85.13090197239184
2011-11-04,84.76414326616533,85.18431419094726,85.07417695173734,85.23316263254904
2011-11-07,84.82089223655723,85.18740214179734,85.09240651706241,85.36249613429659
2011-11-08,84.77239363523566,85.19161309964497,85.14234096815888,85.33010121735565
2011-11-09,84.77512379176423,85.21118023706707,85.06505561747193,85.27295907125759
2011-11-10,84.77810681619576,85.17348858024725,84.98254835562598,85.26038663625147
2011-11-11,84.7163793412727,85.10023779340284,85.02703198412688,85.19849036201444
2011-11-14,84.73952237020838,85.21014489236134,85.11415044637315,85.4449013900888
2011-11-15,84.72073569176499,85.04765416197722,85.04426952227827,85.43295635680975
2011-11-16,84.68262438660427,85.0315414128118,85.07879280393064,85.45035912600827
2011-11-17,84.66856136324914,85.07953621637854,85.14610661855735,85.4623955831724
2011-11-18,84.64741788803641,85.01466876459799,85.11135856368153,85.53431644009541
2011-11-21,84.63861149299258,85.01984186989911,85.1206299690325,85.50300387429044
2011-11-22,84.60113227859716,84.95401027141082,85.04030483573098,85.4112016452703
2011-11-23,84.66361403185469,85.0747343159273,85.13612817611147,85.51449973796996
2011-11-24,84.78473954090877,85.24847005712213,85.17427967772548,85.55899646311845
2011-11-25,84.76921316859244,85.19288511905594,85.16399172104614,85.62407636709717
2011-11-28,84.7610120428418,85.19237302172297,85.30267792661199,85.85738981337092
2011-11-29,84.92730508408506,85.54115662427783,85.545400585723,86.02875455320807
2011-11-30,85.17756206598806,85.6824106539818,85.60540235172212,86.12542636942231
2011-12-01,85.15956215063434,85.5111797357388,85.45076874983769,85.64683306624299
2011-12-02,85.0493682712102,85.45795000018082,85.2164344062144,85.74303573746855
2011-12-05,84.9623325556342,85.20575105206018,85.25601803494557,85.65978483277961
2011-12-06,84.88589842629398,85.24590846147349,85.24082013113942,85.5639530435163
2011-12-07,84.94974678762726,85.24897093039804,85.13915256738403,85.54367647190129
2011-12-08,84.89310921903488,85.21448965264365,85.14193998332486,85.65084296783995
2011-12-09,84.84999497162792,85.19668464795338,85.20692378199772,85.6982082632569
2011-12-12,84.8440579923235,85.2351484085332,85.29927059756031,85.57616543640043
2011-12-13,84.87527110437063,85.22823909472727,85.13716785084657,85.52784230643067
2011-12-14,84.743182325369,85.09607600952933,84.9653240496733,85.51907315911672
2011-12-15,84.6500321562332,85.01385626153943,84.95433842010772,85.49197223816776
2011-12-16,84.5153107511165,85.00219346185678,85.26277337343178,85.32687157478094
2011-12-19,84.56658936859523,85.21809179425215,85.06549458018438,85.44324309488339
2011-12-20,84.79192248970644,85.1412566979659,85.251416121242,85.52548932674522
2011-12-21,84.69625163855434,85.3126103239847,85.3946713104224,85.58837450187762
2011-12-22,84.83503023099365,85.34388581622497,85.39424052798704,85.54119207767101
2011-12-23,84.87945772724825,85.35107869847329,85.39178320419157,85.50298523133948
2011-12-26,84.8332896601648,85.36318805961572,85.42049664764602,85.47612251828927
2011-12-27,84.83940361381823,85.4043596864969,85.41432067788766,85.4898710171329
2011-12-28,84.84081808367073,85.4058259110555,85.37015550921237,85.49773361843191
2011-12-29,84.86070139989471,85.39360118753788,85.37544372643976,85.51797744324251
2011-12-30,84.85357074924468,85.40964800054553,85.40378066380174,85.44624667115042
2012-01-02,84.8483625089445,85.4381620417223,85.36442211531796,85.42669586809815
2012-01-03,84.86172941642313,85.41911621591129,85.35117921556736,85.42099571208095
2012-01-04,84.7256376010071,85.21177266057107,85.11884117505618,85.23318731558187
2012-01-05,84.7636653510945,85.2203147474906,85.12659731184162,85.18459470649495
2012-01-06,84.75317107379146,85.24980922596636,85.11843311594778,85.23930752175232
2012-01-09,84.75692176773944,85.22984198934893,85.11987412864208,85.22932647700168
2012-01-10,84.77469663522547,85.24995341057857,85.2080744234979,85.39767927102992
2012-01-11,84.80095021548183,85.25468895136163,85.29385838431463,85.48103575927333
